Name,Year,DOI,DOI-URL,Accessible
Chemical reviews,1924,10.1021/cr60001a004,https://doi.org/10.1021/cr60001a004,False
Chemical reviews,1925,10.1021/cr60007a002,https://doi.org/10.1021/cr60007a002,False
Chemical reviews,1926,10.1021/cr60009a002,https://doi.org/10.1021/cr60009a002,False
Chemical reviews,1927,10.1021/cr60014a002,https://doi.org/10.1021/cr60014a002,False
Chemical reviews,1928,10.1021/cr60016a003,https://doi.org/10.1021/cr60016a003,False
Chemical reviews,1929,10.1021/cr60021a001,https://doi.org/10.1021/cr60021a001,False
Chemical reviews,1930,10.1021/cr60028a001,https://doi.org/10.1021/cr60028a001,False
Chemical reviews,1931,10.1021/cr60030a006,https://doi.org/10.1021/cr60030a006,False
Chemical reviews,1932,10.1021/cr60035a004,https://doi.org/10.1021/cr60035a004,False
Chemical reviews,1933,10.1021/cr60044a009,https://doi.org/10.1021/cr60044a009,False
Chemical reviews,1934,10.1021/cr60047a002,https://doi.org/10.1021/cr60047a002,False
Chemical reviews,1935,10.1021/cr60058a001,https://doi.org/10.1021/cr60058a001,False
Chemical reviews,1936,10.1021/cr60060a006,https://doi.org/10.1021/cr60060a006,False
Chemical reviews,1937,10.1021/cr60070a005,https://doi.org/10.1021/cr60070a005,False
Chemical reviews,1938,10.1021/cr60071a004,https://doi.org/10.1021/cr60071a004,False
Chemical reviews,1939,10.1021/cr60082a001,https://doi.org/10.1021/cr60082a001,False
Chemical reviews,1940,10.1021/cr60086a003,https://doi.org/10.1021/cr60086a003,False
Chemical reviews,1941,10.1021/cr60089a700,https://doi.org/10.1021/cr60089a700,False
Chemical reviews,1942,10.1021/cr60098a003,https://doi.org/10.1021/cr60098a003,False
Chemical reviews,1943,10.1021/cr60102a003,https://doi.org/10.1021/cr60102a003,False
Chemical reviews,1944,10.1021/cr60107a700,https://doi.org/10.1021/cr60107a700,False
Chemical reviews,1945,10.1021/cr60113a700,https://doi.org/10.1021/cr60113a700,False
Chemical reviews,1946,10.1021/cr60124a002,https://doi.org/10.1021/cr60124a002,False
Chemical reviews,1947,10.1021/cr60130a002,https://doi.org/10.1021/cr60130a002,False
Chemical reviews,1948,10.1021/cr60133a005,https://doi.org/10.1021/cr60133a005,False
Chemical reviews,1949,10.1021/cr60138a004,https://doi.org/10.1021/cr60138a004,False
Chemical reviews,1950,10.1021/cr60143a002,https://doi.org/10.1021/cr60143a002,False
Chemical reviews,1951,10.1021/cr60149a001,https://doi.org/10.1021/cr60149a001,False
Chemical reviews,1952,10.1021/cr60160a004,https://doi.org/10.1021/cr60160a004,False
Chemical reviews,1953,10.1021/cr60166a004,https://doi.org/10.1021/cr60166a004,False
Chemical reviews,1954,10.1021/cr60172a001,https://doi.org/10.1021/cr60172a001,False
Chemical reviews,1955,10.1021/cr50002a002,https://doi.org/10.1021/cr50002a002,False
Chemical reviews,1956,10.1021/cr50012a002,https://doi.org/10.1021/cr50012a002,False
Chemical reviews,1957,10.1021/cr50013a700,https://doi.org/10.1021/cr50013a700,False
Chemical reviews,1958,10.1021/cr50021a700,https://doi.org/10.1021/cr50021a700,False
Chemical reviews,1959,10.1021/cr50030a601,https://doi.org/10.1021/cr50030a601,False
Chemical reviews,1960,10.1021/cr60208a002,https://doi.org/10.1021/cr60208a002,False
Chemical reviews,1961,10.1021/cr60214a003,https://doi.org/10.1021/cr60214a003,False
Chemical reviews,1962,10.1021/cr60216a003,https://doi.org/10.1021/cr60216a003,False
Chemical reviews,1963,10.1021/cr60221a003,https://doi.org/10.1021/cr60221a003,False
Chemical reviews,1964,10.1021/cr60232a003,https://doi.org/10.1021/cr60232a003,False
Chemical reviews,1965,10.1021/cr60235a700,https://doi.org/10.1021/cr60235a700,False
Chemical reviews,1966,10.1021/cr60241a004,https://doi.org/10.1021/cr60241a004,False
Chemical reviews,1967,10.1021/cr60247a004,https://doi.org/10.1021/cr60247a004,False
Chemical reviews,1968,10.1021/cr60253a004,https://doi.org/10.1021/cr60253a004,False
Chemical reviews,1969,10.1021/cr60260a005,https://doi.org/10.1021/cr60260a005,False
Chemical reviews,1970,10.1021/cr60264a700,https://doi.org/10.1021/cr60264a700,False
Chemical reviews,1971,10.1021/cr60271a002,https://doi.org/10.1021/cr60271a002,False
Chemical reviews,1972,10.1021/cr60276a004,https://doi.org/10.1021/cr60276a004,False
Chemical reviews,1973,10.1021/cr60281a005,https://doi.org/10.1021/cr60281a005,False
Chemical reviews,1974,10.1021/cr60289a004,https://doi.org/10.1021/cr60289a004,False
Chemical reviews,1975,10.1021/cr60298a002,https://doi.org/10.1021/cr60298a002,False
Chemical reviews,1976,10.1021/cr60304a001,https://doi.org/10.1021/cr60304a001,False
Chemical reviews,1977,10.1021/cr60305a700,https://doi.org/10.1021/cr60305a700,False
Chemical reviews,1978,10.1021/cr60311a004,https://doi.org/10.1021/cr60311a004,False
Chemical reviews,1979,10.1021/cr60322a004,https://doi.org/10.1021/cr60322a004,False
Chemical reviews,1980,10.1021/cr60324a001,https://doi.org/10.1021/cr60324a001,False
Chemical reviews,1981,10.1021/cr00042a002,https://doi.org/10.1021/cr00042a002,False
Chemical reviews,1982,10.1021/cr00048a004,https://doi.org/10.1021/cr00048a004,False
Chemical reviews,1983,10.1021/cr00056a002,https://doi.org/10.1021/cr00056a002,False
Chemical reviews,1984,10.1021/cr00061a001,https://doi.org/10.1021/cr00061a001,False
Chemical reviews,1985,10.1021/cr00068a001,https://doi.org/10.1021/cr00068a001,False
Chemical reviews,1986,10.1021/cr00075a011,https://doi.org/10.1021/cr00075a011,False
Chemical reviews,1987,10.1021/cr00077a700,https://doi.org/10.1021/cr00077a700,False
