Name,Year,DOI,DOI-URL,Accessible
Analytical chemistry,1929,,https://doi.org/none,False
Analytical chemistry,1930,,https://doi.org/none,False
Analytical chemistry,1931,,https://doi.org/none,False
Analytical chemistry,1932,,https://doi.org/none,False
Analytical chemistry,1933,,https://doi.org/none,False
Analytical chemistry,1934,,https://doi.org/none,False
Analytical chemistry,1935,,https://doi.org/none,False
Analytical chemistry,1936,,https://doi.org/none,False
Analytical chemistry,1937,,https://doi.org/none,False
Analytical chemistry,1938,,https://doi.org/none,False
Analytical chemistry,1939,,https://doi.org/none,False
Analytical chemistry,1940,,https://doi.org/none,False
Analytical chemistry,1941,,https://doi.org/none,False
Analytical chemistry,1942,,https://doi.org/none,False
Analytical chemistry,1943,,https://doi.org/none,False
Analytical chemistry,1944,,https://doi.org/none,False
Analytical chemistry,1945,,https://doi.org/none,False
Analytical chemistry,1946,,https://doi.org/none,False
Analytical chemistry,1947,10.1021/ac60007a022,https://doi.org/10.1021/ac60007a022,False
Analytical chemistry,1948,10.1021/ac60021a016,https://doi.org/10.1021/ac60021a016,False
Analytical chemistry,1949,10.1021/ac60028a005,https://doi.org/10.1021/ac60028a005,False
Analytical chemistry,1950,10.1021/ac60042a002,https://doi.org/10.1021/ac60042a002,False
Analytical chemistry,1951,10.1021/ac60060a728,https://doi.org/10.1021/ac60060a728,False
Analytical chemistry,1952,10.1021/ac60070a720,https://doi.org/10.1021/ac60070a720,False
Analytical chemistry,1953,10.1021/ac60083a728,https://doi.org/10.1021/ac60083a728,False
Analytical chemistry,1954,10.1021/ac60090a754,https://doi.org/10.1021/ac60090a754,False
Analytical chemistry,1955,10.1021/ac60102a727,https://doi.org/10.1021/ac60102a727,False
Analytical chemistry,1956,10.1021/ac60116a724,https://doi.org/10.1021/ac60116a724,False
Analytical chemistry,1957,10.1021/ac60127a798,https://doi.org/10.1021/ac60127a798,False
Analytical chemistry,1958,10.1021/ac60144a051,https://doi.org/10.1021/ac60144a051,False
Analytical chemistry,1959,10.1021/ac60145a722,https://doi.org/10.1021/ac60145a722,False
Analytical chemistry,1960,10.1021/ac60166a790,https://doi.org/10.1021/ac60166a790,False
Analytical chemistry,1961,10.1021/ac50154a022,https://doi.org/10.1021/ac50154a022,False
Analytical chemistry,1962,10.1021/ac60186a027,https://doi.org/10.1021/ac60186a027,False
Analytical chemistry,1963,10.1021/ac60203a883,https://doi.org/10.1021/ac60203a883,False
Analytical chemistry,1964,10.1021/ac60212a701,https://doi.org/10.1021/ac60212a701,False
Analytical chemistry,1965,10.1021/ac60231a015,https://doi.org/10.1021/ac60231a015,False
Analytical chemistry,1966,10.1021/ac50155a008,https://doi.org/10.1021/ac50155a008,False
Analytical chemistry,1967,10.1021/ac60255a751,https://doi.org/10.1021/ac60255a751,False
Analytical chemistry,1968,10.1021/ac60263a034,https://doi.org/10.1021/ac60263a034,False
Analytical chemistry,1969,10.1021/ac60280a756,https://doi.org/10.1021/ac60280a756,False
Analytical chemistry,1970,10.1021/ac50160a039,https://doi.org/10.1021/ac50160a039,False
Analytical chemistry,1971,10.1021/ac60299a037,https://doi.org/10.1021/ac60299a037,False
Analytical chemistry,1972,10.1021/ac60320a774,https://doi.org/10.1021/ac60320a774,False
Analytical chemistry,1973,10.1021/ac60333a745,https://doi.org/10.1021/ac60333a745,False
Analytical chemistry,1974,10.1021/ac60339a712,https://doi.org/10.1021/ac60339a712,False
Analytical chemistry,1975,10.1021/ac60356a014,https://doi.org/10.1021/ac60356a014,False
Analytical chemistry,1976,10.1021/ac60367a737,https://doi.org/10.1021/ac60367a737,False
Analytical chemistry,1977,10.1021/ac50010a015,https://doi.org/10.1021/ac50010a015,False
Analytical chemistry,1978,10.1021/ac50034a023,https://doi.org/10.1021/ac50034a023,False
Analytical chemistry,1979,10.1021/ac50038a792,https://doi.org/10.1021/ac50038a792,False
Analytical chemistry,1980,10.1021/ac50057a810,https://doi.org/10.1021/ac50057a810,False
Analytical chemistry,1981,10.1021/ac00230a027,https://doi.org/10.1021/ac00230a027,False
Analytical chemistry,1982,10.1021/ac00245a005,https://doi.org/10.1021/ac00245a005,False
Analytical chemistry,1983,10.1021/ac00261a779,https://doi.org/10.1021/ac00261a779,False
Analytical chemistry,1984,10.1021/ac00267a748,https://doi.org/10.1021/ac00267a748,False
Analytical chemistry,1985,10.1021/ac00286a756,https://doi.org/10.1021/ac00286a756,False
Analytical chemistry,1986,10.1021/ac00292a774,https://doi.org/10.1021/ac00292a774,False
Analytical chemistry,1987,10.1021/ac00142a726,https://doi.org/10.1021/ac00142a726,False
Analytical chemistry,1988,10.1021/ac00155a705,https://doi.org/10.1021/ac00155a705,False
Analytical chemistry,1989,10.1021/ac00192a735,https://doi.org/10.1021/ac00192a735,False
Analytical chemistry,1990,10.1021/ac00209a721,https://doi.org/10.1021/ac00209a721,False
Analytical chemistry,1991,10.1021/ac00006a707,https://doi.org/10.1021/ac00006a707,False
Analytical chemistry,1992,10.1021/ac00044a009,https://doi.org/10.1021/ac00044a009,False
Analytical chemistry,1993,10.1021/ac00054a019,https://doi.org/10.1021/ac00054a019,False
Analytical chemistry,1994,10.1021/ac00079a039,https://doi.org/10.1021/ac00079a039,False
Analytical chemistry,1995,10.1021/ac00098a600,https://doi.org/10.1021/ac00098a600,False
