Name,Year,DOI,DOI-URL,Accessible
Langmuir,1985,10.1021/la00065a004,https://doi.org/10.1021/la00065a004,False
Langmuir,1986,10.1021/la00071a020,https://doi.org/10.1021/la00071a020,False
Langmuir,1987,10.1021/la00077a002,https://doi.org/10.1021/la00077a002,False
Langmuir,1988,10.1021/la00082a034,https://doi.org/10.1021/la00082a034,False
Langmuir,1989,10.1021/la00088a022,https://doi.org/10.1021/la00088a022,False
Langmuir,1990,10.1021/la00095a016,https://doi.org/10.1021/la00095a016,False
Langmuir,1991,10.1021/la00060a024,https://doi.org/10.1021/la00060a024,False
Langmuir,1992,10.1021/la00042a023,https://doi.org/10.1021/la00042a023,False
Langmuir,1993,10.1021/la00029a028,https://doi.org/10.1021/la00029a028,False
Langmuir,1994,10.1021/la00013a039,https://doi.org/10.1021/la00013a039,False
Langmuir,1995,10.1021/la00010a083,https://doi.org/10.1021/la00010a083,False
