Name,Year,DOI,DOI-URL,Accessible
Journal of Chemical Information and Computer Sciences,1975,,https://doi.org/none,False
Journal of Chemical Information and Computer Sciences,1976,,https://doi.org/none,False
Journal of Chemical Information and Computer Sciences,1977,,https://doi.org/none,False
Journal of Chemical Information and Computer Sciences,1978,,https://doi.org/none,False
Journal of Chemical Information and Computer Sciences,1979,,https://doi.org/none,False
Journal of Chemical Information and Computer Sciences,1980,,https://doi.org/none,False
Journal of Chemical Information and Computer Sciences,1981,,https://doi.org/none,False
Journal of Chemical Information and Computer Sciences,1982,,https://doi.org/none,False
Journal of Chemical Information and Computer Sciences,1983,,https://doi.org/none,False
Journal of Chemical Information and Computer Sciences,1984,,https://doi.org/none,False
Journal of Chemical Information and Computer Sciences,1985,,https://doi.org/none,False
Journal of Chemical Information and Computer Sciences,1986,,https://doi.org/none,False
Journal of Chemical Information and Computer Sciences,1987,,https://doi.org/none,False
Journal of Chemical Information and Computer Sciences,1988,,https://doi.org/none,False
Journal of Chemical Information and Computer Sciences,1989,,https://doi.org/none,False
Journal of Chemical Information and Computer Sciences,1990,,https://doi.org/none,False
Journal of Chemical Information and Computer Sciences,1991,,https://doi.org/none,False
Journal of Chemical Information and Computer Sciences,1992,,https://doi.org/none,False
Journal of Chemical Information and Computer Sciences,1993,,https://doi.org/none,False
Journal of Chemical Information and Computer Sciences,1994,,https://doi.org/none,False
Journal of Chemical Information and Computer Sciences,1995,,https://doi.org/none,False
