Name,Year,DOI,DOI-URL,Accessible
Biochemistry (ACS),1962,10.1021/bi00909a020,https://doi.org/10.1021/bi00909a020,False
Biochemistry (ACS),1963,10.1021/bi00905a018,https://doi.org/10.1021/bi00905a018,False
Biochemistry (ACS),1964,10.1021/bi00889a009,https://doi.org/10.1021/bi00889a009,False
Biochemistry (ACS),1965,10.1021/bi00887a037,https://doi.org/10.1021/bi00887a037,False
Biochemistry (ACS),1966,10.1021/bi00871a033,https://doi.org/10.1021/bi00871a033,False
Biochemistry (ACS),1967,10.1021/bi00859a016,https://doi.org/10.1021/bi00859a016,False
Biochemistry (ACS),1968,10.1021/bi00841a014,https://doi.org/10.1021/bi00841a014,False
Biochemistry (ACS),1969,10.1021/bi00834a007,https://doi.org/10.1021/bi00834a007,False
Biochemistry (ACS),1970,10.1021/bi00813a009,https://doi.org/10.1021/bi00813a009,False
Biochemistry (ACS),1971,10.1021/bi00798a700,https://doi.org/10.1021/bi00798a700,False
Biochemistry (ACS),1972,10.1021/bi00763a009,https://doi.org/10.1021/bi00763a009,False
Biochemistry (ACS),1973,10.1021/bi00747a011,https://doi.org/10.1021/bi00747a011,False
Biochemistry (ACS),1974,10.1021/bi00716a003,https://doi.org/10.1021/bi00716a003,False
Biochemistry (ACS),1975,10.1021/bi00697a003,https://doi.org/10.1021/bi00697a003,False
Biochemistry (ACS),1976,10.1021/bi00665a012,https://doi.org/10.1021/bi00665a012,False
Biochemistry (ACS),1977,10.1021/bi00643a033,https://doi.org/10.1021/bi00643a033,False
Biochemistry (ACS),1978,10.1021/bi00602a030,https://doi.org/10.1021/bi00602a030,False
Biochemistry (ACS),1979,10.1021/bi00589a017,https://doi.org/10.1021/bi00589a017,False
Biochemistry (ACS),1980,10.1021/bi00547a029,https://doi.org/10.1021/bi00547a029,False
Biochemistry (ACS),1981,10.1021/bi00514a024,https://doi.org/10.1021/bi00514a024,False
Biochemistry (ACS),1982,10.1021/bi00540a012,https://doi.org/10.1021/bi00540a012,False
Biochemistry (ACS),1983,10.1021/bi00282a008,https://doi.org/10.1021/bi00282a008,False
Biochemistry (ACS),1984,10.1021/bi00321a019,https://doi.org/10.1021/bi00321a019,False
Biochemistry (ACS),1985,10.1021/bi00343a026,https://doi.org/10.1021/bi00343a026,False
Biochemistry (ACS),1986,10.1021/bi00370a027,https://doi.org/10.1021/bi00370a027,False
Biochemistry (ACS),1987,10.1021/bi00387a019,https://doi.org/10.1021/bi00387a019,False
Biochemistry (ACS),1988,10.1021/bi00402a014,https://doi.org/10.1021/bi00402a014,False
Biochemistry (ACS),1989,10.1021/bi00447a002,https://doi.org/10.1021/bi00447a002,False
Biochemistry (ACS),1990,10.1021/bi00454a026,https://doi.org/10.1021/bi00454a026,False
Biochemistry (ACS),1991,10.1021/bi00239a024,https://doi.org/10.1021/bi00239a024,False
Biochemistry (ACS),1992,10.1021/bi00159a035,https://doi.org/10.1021/bi00159a035,False
Biochemistry (ACS),1993,10.1021/bi00064a040,https://doi.org/10.1021/bi00064a040,False
Biochemistry (ACS),1994,10.1021/bi00167a008,https://doi.org/10.1021/bi00167a008,False
Biochemistry (ACS),1995,10.1021/bi00027a019,https://doi.org/10.1021/bi00027a019,False
