Name,Year,DOI,DOI-URL,Accessible
Industrial & Engineering Chemistry Fundamentals,1962,10.1021/i160002a001,https://doi.org/10.1021/i160002a001,False
Industrial & Engineering Chemistry Fundamentals,1963,10.1021/i160005a700,https://doi.org/10.1021/i160005a700,False
Industrial & Engineering Chemistry Fundamentals,1964,10.1021/i160009a008,https://doi.org/10.1021/i160009a008,False
Industrial & Engineering Chemistry Fundamentals,1965,10.1021/i160014a023,https://doi.org/10.1021/i160014a023,False
Industrial & Engineering Chemistry Fundamentals,1966,10.1021/i160017a004,https://doi.org/10.1021/i160017a004,False
Industrial & Engineering Chemistry Fundamentals,1967,10.1021/i160021a030,https://doi.org/10.1021/i160021a030,False
Industrial & Engineering Chemistry Fundamentals,1968,10.1021/i160026a029,https://doi.org/10.1021/i160026a029,False
Industrial & Engineering Chemistry Fundamentals,1969,10.1021/i160031a049,https://doi.org/10.1021/i160031a049,False
Industrial & Engineering Chemistry Fundamentals,1970,10.1021/i160033a005,https://doi.org/10.1021/i160033a005,False
Industrial & Engineering Chemistry Fundamentals,1971,10.1021/i160040a004,https://doi.org/10.1021/i160040a004,False
Industrial & Engineering Chemistry Fundamentals,1972,10.1021/i160043a022,https://doi.org/10.1021/i160043a022,False
Industrial & Engineering Chemistry Fundamentals,1973,10.1021/i160046a010,https://doi.org/10.1021/i160046a010,False
Industrial & Engineering Chemistry Fundamentals,1974,10.1021/i160049a002,https://doi.org/10.1021/i160049a002,False
Industrial & Engineering Chemistry Fundamentals,1975,10.1021/i160056a013,https://doi.org/10.1021/i160056a013,False
Industrial & Engineering Chemistry Fundamentals,1976,10.1021/i160057a017,https://doi.org/10.1021/i160057a017,False
Industrial & Engineering Chemistry Fundamentals,1977,10.1021/i160064a018,https://doi.org/10.1021/i160064a018,False
Industrial & Engineering Chemistry Fundamentals,1978,10.1021/i160067a006,https://doi.org/10.1021/i160067a006,False
Industrial & Engineering Chemistry Fundamentals,1979,10.1021/i160070a021,https://doi.org/10.1021/i160070a021,False
Industrial & Engineering Chemistry Fundamentals,1980,10.1021/i160074a020,https://doi.org/10.1021/i160074a020,False
Industrial & Engineering Chemistry Fundamentals,1981,10.1021/i100002a004,https://doi.org/10.1021/i100002a004,False
Industrial & Engineering Chemistry Fundamentals,1982,10.1021/i100008a033,https://doi.org/10.1021/i100008a033,False
Industrial & Engineering Chemistry Fundamentals,1983,10.1021/i100009a010,https://doi.org/10.1021/i100009a010,False
Industrial & Engineering Chemistry Fundamentals,1984,10.1021/i100015a002,https://doi.org/10.1021/i100015a002,False
Industrial & Engineering Chemistry Fundamentals,1985,10.1021/i100018a002,https://doi.org/10.1021/i100018a002,False
Industrial & Engineering Chemistry Fundamentals,1986,10.1021/i100021a018,https://doi.org/10.1021/i100021a018,False
