Name,Year,DOI,DOI-URL,Accessible
The Journal of Physical Chemistry A,1997,10.1021/jp971746v,https://doi.org/10.1021/jp971746v,False
The Journal of Physical Chemistry A,1998,10.1021/jp972859h,https://doi.org/10.1021/jp972859h,False
The Journal of Physical Chemistry A,1999,10.1021/jp984735q,https://doi.org/10.1021/jp984735q,False
The Journal of Physical Chemistry A,2000,10.1021/jp9939322,https://doi.org/10.1021/jp9939322,False
The Journal of Physical Chemistry A,2001,10.1021/jp010187w,https://doi.org/10.1021/jp010187w,False
The Journal of Physical Chemistry A,2002,10.1021/jp012964y,https://doi.org/10.1021/jp012964y,False
The Journal of Physical Chemistry A,2003,10.1021/jp0222999,https://doi.org/10.1021/jp0222999,False
The Journal of Physical Chemistry A,2004,10.1021/jp0469259,https://doi.org/10.1021/jp0469259,False
The Journal of Physical Chemistry A,2005,10.1021/jp051106p,https://doi.org/10.1021/jp051106p,False
The Journal of Physical Chemistry A,2006,10.1021/jp0555854,https://doi.org/10.1021/jp0555854,False
The Journal of Physical Chemistry A,2007,10.1021/jp073549u,https://doi.org/10.1021/jp073549u,False
The Journal of Physical Chemistry A,2008,10.1021/jp803441m,https://doi.org/10.1021/jp803441m,False
The Journal of Physical Chemistry A,2009,10.1021/jp900141q,https://doi.org/10.1021/jp900141q,False
The Journal of Physical Chemistry A,2010,10.1021/jp108690n,https://doi.org/10.1021/jp108690n,False
The Journal of Physical Chemistry A,2011,10.1021/jp205805a,https://doi.org/10.1021/jp205805a,False
The Journal of Physical Chemistry A,2012,10.1021/jp307197w,https://doi.org/10.1021/jp307197w,False
The Journal of Physical Chemistry A,2013,10.1021/jp4038107,https://doi.org/10.1021/jp4038107,False
The Journal of Physical Chemistry A,2014,10.1021/jp507924p,https://doi.org/10.1021/jp507924p,False
The Journal of Physical Chemistry A,2015,10.1021/acs.jpca.5b06812,https://doi.org/10.1021/acs.jpca.5b06812,False
The Journal of Physical Chemistry A,2016,10.1021/acs.jpca.6b04733,https://doi.org/10.1021/acs.jpca.6b04733,False
The Journal of Physical Chemistry A,2017,10.1021/acs.jpca.7b00942,https://doi.org/10.1021/acs.jpca.7b00942,False
The Journal of Physical Chemistry A,2018,10.1021/jxv122i026_1201257,https://doi.org/10.1021/jxv122i026_1201257,False
The Journal of Physical Chemistry A,2019,10.1021/acs.jpca.9b01095,https://doi.org/10.1021/acs.jpca.9b01095,False
