Name,Year,DOI,DOI-URL,Accessible
Journal of proteome research,2002,10.1021/pr020304f,https://doi.org/10.1021/pr020304f,False
Journal of proteome research,2003,10.1021/pr030738q,https://doi.org/10.1021/pr030738q,False
Journal of proteome research,2004,10.1021/pr049906k,https://doi.org/10.1021/pr049906k,False
Journal of proteome research,2005,10.1021/pr050533c,https://doi.org/10.1021/pr050533c,False
Journal of proteome research,2006,10.1021/pr062719x,https://doi.org/10.1021/pr062719x,False
Journal of proteome research,2007,10.1021/pr070162v,https://doi.org/10.1021/pr070162v,False
Journal of proteome research,2008,10.1021/pr800127y,https://doi.org/10.1021/pr800127y,False
Journal of proteome research,2009,10.1021/pr900499r,https://doi.org/10.1021/pr900499r,False
Journal of proteome research,2010,10.1021/pr100786y,https://doi.org/10.1021/pr100786y,False
Journal of proteome research,2011,10.1021/pr101077c,https://doi.org/10.1021/pr101077c,False
Journal of proteome research,2012,10.1021/pr300280t,https://doi.org/10.1021/pr300280t,False
Journal of proteome research,2013,10.1021/pr400835k,https://doi.org/10.1021/pr400835k,False
Journal of proteome research,2014,10.1021/pr5009674,https://doi.org/10.1021/pr5009674,False
Journal of proteome research,2015,10.1021/pr501149m,https://doi.org/10.1021/pr501149m,False
Journal of proteome research,2016,10.1021/acs.jproteome.6b00728,https://doi.org/10.1021/acs.jproteome.6b00728,False
Journal of proteome research,2017,10.1021/acs.jproteome.6b00720,https://doi.org/10.1021/acs.jproteome.6b00720,False
Journal of proteome research,2018,10.1021/acs.jproteome.8b00395,https://doi.org/10.1021/acs.jproteome.8b00395,False
Journal of proteome research,2019,10.1021/acs.jproteome.8b00898,https://doi.org/10.1021/acs.jproteome.8b00898,False
