Name,Year,DOI,DOI-URL,Accessible
Journal of the American Chemical Society,1996,10.1021/ja961530r,https://doi.org/10.1021/ja961530r,False
Journal of the American Chemical Society,1997,10.1021/ja9656614,https://doi.org/10.1021/ja9656614,False
Journal of the American Chemical Society,1998,10.1021/ja962933u,https://doi.org/10.1021/ja962933u,False
Journal of the American Chemical Society,1999,10.1021/ja983677j,https://doi.org/10.1021/ja983677j,False
Journal of the American Chemical Society,2000,10.1021/ja0017211,https://doi.org/10.1021/ja0017211,False
Journal of the American Chemical Society,2001,10.1021/ja003359w,https://doi.org/10.1021/ja003359w,False
Journal of the American Chemical Society,2002,10.1021/ja020121u,https://doi.org/10.1021/ja020121u,False
Journal of the American Chemical Society,2003,10.1021/ja028896q,https://doi.org/10.1021/ja028896q,False
Journal of the American Chemical Society,2004,10.1021/ja0490774,https://doi.org/10.1021/ja0490774,False
Journal of the American Chemical Society,2005,10.1021/ja051839n,https://doi.org/10.1021/ja051839n,False
Journal of the American Chemical Society,2006,10.1021/ja060358g,https://doi.org/10.1021/ja060358g,False
Journal of the American Chemical Society,2007,10.1021/ja075694r,https://doi.org/10.1021/ja075694r,False
Journal of the American Chemical Society,2008,10.1021/ja0767940,https://doi.org/10.1021/ja0767940,False
Journal of the American Chemical Society,2009,10.1021/ja902951b,https://doi.org/10.1021/ja902951b,False
Journal of the American Chemical Society,2010,10.1021/ja103592z,https://doi.org/10.1021/ja103592z,False
Journal of the American Chemical Society,2011,10.1021/ja202361k,https://doi.org/10.1021/ja202361k,False
Journal of the American Chemical Society,2012,10.1021/ja308754g,https://doi.org/10.1021/ja308754g,False
Journal of the American Chemical Society,2013,10.1021/ja310778t,https://doi.org/10.1021/ja310778t,False
Journal of the American Chemical Society,2014,10.1021/ja504407e,https://doi.org/10.1021/ja504407e,False
Journal of the American Chemical Society,2015,10.1021/jacs.5b09155,https://doi.org/10.1021/jacs.5b09155,False
Journal of the American Chemical Society,2016,10.1021/jav138i013_811357,https://doi.org/10.1021/jav138i013_811357,False
Journal of the American Chemical Society,2017,10.1021/jacs.7b08058,https://doi.org/10.1021/jacs.7b08058,False
Journal of the American Chemical Society,2018,10.1021/jacs.8b07806,https://doi.org/10.1021/jacs.8b07806,False
Journal of the American Chemical Society,2019,10.1021/jacs.8b10558,https://doi.org/10.1021/jacs.8b10558,False
